"wa","mw","mwlu"
"bdr:WA0RT0648","bdr:MW1KG13126_2648","དཔལ་གསང་བ་འདུས་པའི་རྒྱུད་ཀྱི་རྒྱུད་འགྲེལ་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0648","bdr:MW23702_0651","དཔལ་གསང་བ་འདུས་པའི་རྒྱུད་ཀྱི་རྒྱུད་འགྲེལ་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0648","bdr:MW22704_1443","དཔལ་གསང་བ་འདུས་པའི་རྒྱུད་ཀྱི་རྒྱུད་འགྲེལ་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0648","bdr:MW23703_1784","དཔལ་གསང་བ་འདུས་པའི་རྒྱུད་ཀྱི་རྒྱུད་འགྲེལ་ཞེས་བྱ་བ།"
"bdr:WA0RT0648","bdr:MW2KG5015_1443","དཔལ་གསང་བ་འདུས་པའི་རྒྱུད་ཀྱི་རྒྱུད་འགྲེལ་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0648","bdr:MW1PD95844_0685A","དཔལ་གསང་བ་འདུས་པའི་རྒྱུད་ཀྱི་རྒྱུད་འགྲེལ་ཞེས་བྱ་བ།"
"bdr:WA0RT0649","bdr:MW23702_0652","ལེའུ་བཅོ་བརྒྱད་པའི་རྒྱ་ཆེར་འགྲེལ་པ།"
"bdr:WA0RT0649","bdr:MW22704_1444","ལེའུ་བཅོ་བརྒྱད་པའི་རྒྱ་ཆེར་འགྲེལ་པ།"
"bdr:WA0RT0649","bdr:MW2KG5015_1444","ལེའུ་བཅོ་བརྒྱད་པའི་རྒྱ་ཆེར་འགྲེལ་པ།"
"bdr:WA0RT0649","bdr:MW1PD95844_0686A","ལེའུ་བཅོ་བརྒྱད་པའི་རྒྱ་ཆེར་འགྲེལ་པ།"
"bdr:WA0RT0649","bdr:MW23703_1784A","ལེའུ་བཅོ་བརྒྱད་པའི་རྒྱ་ཆེར་འགྲེལ་པ།"
"bdr:WA0RT0649","bdr:MW1KG13126_2649","ལེའུ་བཅོ་བརྒྱད་པའི་རྒྱ་ཆེར་འགྲེལ་པ།"
"bdr:WA0RT0660","bdr:MW22704_1456","སྒྲུབ་པའི་ཐབས་མདོར་བྱས་པ།"
"bdr:WA0RT0660","bdr:MW2KG5015_1456","སྒྲུབ་པའི་ཐབས་མདོར་བྱས་པ།"
"bdr:WA0RT0660","bdr:MW1KG13126_2661","སྒྲུབ་པའི་ཐབས་མདོར་བྱས་པ།"
"bdr:WA0RT0660","bdr:MW23702_0664","སྒྲུབ་པའི་ཐབས་མདོར་བྱས་པ།"
"bdr:WA0RT0660","bdr:MW1PD95844_0698","སྒྲུབ་པའི་ཐབས་མདོར་བྱས་པ།"
"bdr:WA0RT0660","bdr:MW23703_1796","སྒྲུབ་པའི་ཐབས་མདོར་བྱས་པ།"
"bdr:WA0RT0661","bdr:MW23702_0665","རྣལ་འབྱོར་ཆེན་པོའི་རྒྱུད་དཔལ་གསང་བ་འདུས་པའི་བསྐྱེད་པའི་རིམ་པའི་བསྒོམ་པའི་ཐབས་མདོ་དང་བསྲེས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0661","bdr:MW22704_1457","རྣལ་འབྱོར་ཆེན་པོའི་རྒྱུད་དཔལ་གསང་བ་འདུས་པའི་བསྐྱེད་པའི་རིམ་པའི་བསྒོམ་པའི་ཐབས་མདོ་དང་བསྲེས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0661","bdr:MW2KG5015_1457","རྣལ་འབྱོར་ཆེན་པོའི་རྒྱུད་དཔལ་གསང་བ་འདུས་པའི་བསྐྱེད་པའི་རིམ་པའི་བསྒོམ་པའི་ཐབས་མདོ་དང་བསྲེས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0661","bdr:MW1PD95844_0699","རྣལ་འབྱོར་ཆེན་པོའི་རྒྱུད་དཔལ་གསང་བ་འདུས་པའི་བསྐྱེད་པའི་རིམ་པ་བསྒོམ་པའི་ཐབས་མདོ་དང་བསྲེས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0661","bdr:MW23703_1797","རྣལ་འབྱོར་ཆེན་པོའི་རྒྱུད་དཔལ་གསང་བ་འདུས་པའི་བསྐྱེད་པའི་རིམ་པ་བསྒོམ་པའི་ཐབས་མདོ་དང་བསྲེས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0661","bdr:MW1KG13126_2662","རྣལ་འབྱོར་ཆེན་པོའི་རྒྱུད་དཔལ་གསང་བ་འདུས་པའི་བསྐྱེད་པའི་རིམ་པའི་བསྒོམ་པའི་ཐབས་མདོ་དང་བསྲེས་པ་ཞེས་བྱ་བ།"
"bdr:WA4CZ15269","bdr:IE0GR0058","Dipamkarabhadra: Guhyasamajamandalavidhi"
"bdr:WA0RT0662","bdr:MW1PD95844_0768","དཔལ་གསང་བ་འདུས་པའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་ཞེས་བྱ་བ།"
"bdr:WA0RT0662","bdr:MW1PD95844_0700","དཔལ་གསང་བ་འདུས་པའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་ཞེས་བྱ་བ།"
"bdr:WA0RT0662","bdr:MW23702_0666","དཔལ་གསང་བ་འདུས་པའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་ཞེས་བྱ་བ།"
"bdr:WA0RT0662","bdr:MW1KG13126_2663","དཔལ་གསང་བ་འདུས་པའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་ཞེས་བྱ་བ།"
"bdr:WA0RT0662","bdr:MW22704_1458","དཔལ་གསང་བ་འདུས་པའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་ཞེས་བྱ་བ།"
"bdr:WA0RT0662","bdr:MW23703_1798","དཔལ་གསང་བ་འདུས་པའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་ཞེས་བྱ་བ།"
"bdr:WA0RT0662","bdr:MW2KG5015_1458","དཔལ་གསང་བ་འདུས་པའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་ཞེས་བྱ་བ།"
"bdr:WA0RT0663","bdr:MW1PD95844_0701","དབང་བཞི་པའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT0663","bdr:MW2KG5015_1902","དབང་བཞི་པའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT0663","bdr:MW1KG13126_3106","དབང་བཞི་པའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT0663","bdr:MW1PD95844_1167","དབང་བཞི་པའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT0663","bdr:MW23703_1799","དབང་བཞི་པའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT0663","bdr:MW1KG13126_2664","དབང་བཞི་པའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT0663","bdr:MW2KG5015_1459","དབང་བཞི་པའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT0663","bdr:MW23702_0667","དབང་བཞི་པའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT0663","bdr:MW22704_1902","དབང་བཞི་པའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT0663","bdr:MW22704_1459","དབང་བཞི་པའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT0664","bdr:MW1KG13126_2665","བྱང་ཆུབ་སེམས་ཀྱི་འགྲེལ་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0664","bdr:MW22704_4259","བྱང་ཆུབ་སེམས་ཀྱི་རྣམ་པར་བཤད་པ།"
"bdr:WA0RT0664","bdr:MW2KG5015_1460","བྱང་ཆུབ་སེམས་ཀྱི་འགྲེལ་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0664","bdr:MW22704_1460","བྱང་ཆུབ་སེམས་ཀྱི་འགྲེལ་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0664","bdr:MW23702_0668","བྱང་ཆུབ་སེམས་ཀྱི་འགྲེལ་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0664","bdr:MW1PD95844_0702","བྱང་ཆུབ་སེམས་ཀྱི་འགྲེལ་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0664","bdr:MW2KG5015_4259","བྱང་ཆུབ་སེམས་ཀྱི་རྣམ་པར་བཤད་པ།"
"bdr:WA0RT0664","bdr:MW23703_1800","བྱང་ཆུབ་སེམས་ཀྱི་འགྲེལ་པ་ཞེས་བྱ་བ།"
"bdr:WA0RTI0665","bdr:IE0GR0314","Nagarjuna: Bodhicittavivarana (fragments)"
"bdr:WA0RT0665","bdr:MW1PD95844_0703","བྱང་ཆུབ་སེམས་ཀྱི་འགྲེལ་པ།"
"bdr:WA0RT0665","bdr:MW23702_0669","བྱང་ཆུབ་སེམས་ཀྱི་འགྲེལ་པ།"
"bdr:WA0RT0665","bdr:MW22704_1461","བྱང་ཆུབ་སེམས་ཀྱི་འགྲེལ་པ།"
"bdr:WA0RT0665","bdr:MW1KG13126_2666","བྱང་ཆུབ་སེམས་ཀྱི་འགྲེལ་པ།"
"bdr:WA0RT0665","bdr:MW23703_1801","བྱང་ཆུབ་སེམས་ཀྱི་འགྲེལ་པ།"
"bdr:WA0RT0665","bdr:MW2KG5015_1461","བྱང་ཆུབ་སེམས་ཀྱི་འགྲེལ་པ།"
"bdr:WA0RT0666","bdr:MW23702_0670","རིམ་པ་ལྔ་པ།"
"bdr:WA0RT0666","bdr:MW1PD95844_0704","རིམ་པ་ལྔ་པ།"
"bdr:WA0RT0666","bdr:MW22704_1462","རིམ་པ་ལྔ་པ།"
"bdr:WA0RT0666","bdr:MW23703_1802","རིམ་པ་ལྔ་པ།"
"bdr:WA0RT0666","bdr:MW2KG5015_1462","རིམ་པ་ལྔ་པ།"
"bdr:WA0RT0666","bdr:MW1KG13126_2667","རིམ་པ་ལྔ་པ།"
"bdr:WA0RT1032","bdr:MW1KG13126_3033","ཁྲོ་བོ་རྡོ་རྗེ་གཏུམ་པོ་ལྷ་ལྔ་པ་ཞེས་བྱ་བའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག"
"bdr:WA0RT1032","bdr:MW23703_2190","རྡོ་རྗེ་ཁྲོ་བོ་གཏུམ་པོ་ལྷ་ལྔ་པ་ཞེས་བྱ་བའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག"
"bdr:WA0RT1032","bdr:MW2KG5015_1829","ཁྲོ་བོ་རྡོ་རྗེ་གཏུམ་པོ་ལྷ་ལྔ་པ་ཞེས་བྱ་བའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག"
"bdr:WA0RT1032","bdr:MW23702_1037","ཁྲོ་བོ་རྡོ་རྗེ་གཏུམ་པོ་ལྷ་ལྔ་པ་ཞེས་བྱ་བའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག"
"bdr:WA0RT1032","bdr:MW1PD95844_1095","རྡོ་རྗེ་ཁྲོ་བོ་གཏུམ་པོ་ལྷ་ལྔ་པ་ཞེས་བྱ་བའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག"
"bdr:WA0RT1032","bdr:MW22704_1829","ཁྲོ་བོ་རྡོ་རྗེ་གཏུམ་པོ་ལྷ་ལྔ་པ་ཞེས་བྱ་བའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག"
"bdr:WA0RT1033","bdr:MW1KG13126_3034","ཕྱག་ན་རྡོ་རྗེའི་ལམ་ཡན་ལག་བརྒྱད་པ།"
"bdr:WA0RT1033","bdr:MW1PD95844_1096","ཕྱག་ན་རྡོ་རྗེའི་ལམ་ཡན་ལག་བརྒྱད་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT1033","bdr:MW23702_1038","ཕྱག་ན་རྡོ་རྗེའི་ལམ་ཡན་ལག་བརྒྱད་པ།"
"bdr:WA0RT1033","bdr:MW22704_1830","ཕྱག་ན་རྡོ་རྗེའི་ལམ་ཡན་ལག་བརྒྱད་པ།"
"bdr:WA0RT1033","bdr:MW23703_2191","ཕྱག་ན་རྡོ་རྗེའི་ལམ་ཡན་ལག་བརྒྱད་པ།"
"bdr:WA0RT1033","bdr:MW2KG5015_1830","ཕྱག་ན་རྡོ་རྗེའི་ལམ་ཡན་ལག་བརྒྱད་པ།"
"bdr:WA0RT1047","bdr:MW1PD95844_1109","དེ་ཁོ་ན་ཉིད་སྒྲོན་མ།"
"bdr:WA0RT1047","bdr:MW23702_1052","དེ་ཁོ་ན་ཉིད་སྒྲོན་མ་ཞེས་བྱ་བ་ཕྱག་ན་རྡོ་རྗེའི་སྒྲུབ་ཐམས་ཅད་རྫོགས་པའི་རྒྱན།"
"bdr:WA0RT1047","bdr:MW23703_2204","དེ་ཁོ་ན་ཉིད་སྒྲོན་མ་ཞེས་བྱ་བ། ཕྱག་ན་རྡོ་རྗེའི་སྒྲུབ་ཐབས་ཐམས་ཅད་རྫོགས་པའི་རྒྱན།"
"bdr:WA0RT1047","bdr:MW22704_1844","དེ་ཁོ་ན་ཉིད་སྒྲོན་མ་ཞེས་བྱ་བ་ཕྱག་ན་རྡོ་རྗེའི་སྒྲུབ་ཐབས་ཐམས་ཅད་རྫོགས་པའི་རྒྱན།"
"bdr:WA0RT1047","bdr:MW2KG5015_1844","དེ་ཁོ་ན་ཉིད་སྒྲོན་མ་ཞེས་བྱ་བ་ཕྱག་ན་རྡོ་རྗེའི་སྒྲུབ་ཐབས་ཐམས་ཅད་རྫོགས་པའི་རྒྱན།"
"bdr:WA0RT1047","bdr:MW1KG13126_3048","དེ་ཁོ་ན་ཉིད་སྒྲོན་མ་ཞེས་བྱ་བ་ཕྱག་ན་རྡོ་རྗེའི་སྒྲུབ་ཐབས་ཐམས་ཅད་རྫོགས་པའི་རྒྱན།"
"bdr:WA0RT1048","bdr:MW2KG5015_1845","འཕགས་པ་ལག་ན་རྡོ་རྗེ་གོས་སྔོན་པོ་ཅན་གྱི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་ཐམས་ཅད་རྫོགས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT1048","bdr:MW23702_1053","འཕགས་པ་ལག་ན་རྡོ་རྗེ་གོས་སྔོན་པོ་ཅན་གྱི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་ཐམས་ཅད་རྫོགས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT1048","bdr:MW23703_2205","འཕགས་པ་ལག་ན་རྡོ་རྗེ་གོས་སྔོན་པོ་ཅན་གྱི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་ཐམས་ཅད་རྫོགས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT1048","bdr:MW1PD95844_1110","འཕགས་པ་ལག་ན་རྡོ་རྗེ་གོས་སྔོན་པོ་ཅན་གྱི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་ཐམས་ཅད་རྫོགས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT1048","bdr:MW22704_1845","འཕགས་པ་ལག་ན་རྡོ་རྗེ་གོས་སྔོན་པོ་ཅན་གྱི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་ཐམས་ཅད་རྫོགས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT1048","bdr:MW1KG13126_3049","འཕགས་པ་ལག་ན་རྡོ་རྗེ་གོས་སྔོན་པོ་ཅན་གྱི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་ཐམས་ཅད་རྫོགས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT1049","bdr:MW2KG5015_1846","སྔགས་ཀྱི་རྒྱན་གྱི་སྒྲུབ་ཐབས།"
"bdr:WA0RT1049","bdr:MW22704_1846","སྔགས་ཀྱི་རྒྱན་གྱི་སྒྲུབ་ཐབས།"
"bdr:WA0RT1049","bdr:MW23703_2206","སྔགས་ཀྱི་རྒྱན་གྱི་སྒྲུབ་ཐབས།"
"bdr:WA0RT1049","bdr:MW1PD95844_1111","སྔགས་ཀྱི་རྒྱན་གྱི་སྒྲུབ་ཐབས།"
"bdr:WA0RT1049","bdr:MW23702_1054","སྔགས་ཀྱི་རྒྱན་གྱི་སྒྲུབ་ཐབས།"
"bdr:WA0RT1049","bdr:MW1KG13126_3050","སྔགས་ཀྱི་རྒྱན་གྱི་སྒྲུབ་ཐབས།"
"bdr:WA0RT1050","bdr:MW1PD95844_1112","རབ་ཏུ་གནས་པའི་རྒྱན།"
"bdr:WA0RT1050","bdr:MW22704_1847","རབ་ཏུ་གནས་པའི་རྒྱན།"
"bdr:WA0RT1050","bdr:MW23703_2207","རབ་ཏུ་གནས་པའི་རྒྱན།"
"bdr:WA0RT1050","bdr:MW1KG13126_3051","རབ་ཏུ་གནས་པའི་རྒྱན།"
"bdr:WA0RT1050","bdr:MW23702_1055","རབ་ཏུ་གནས་པའི་རྒྱན།"
"bdr:WA0RT1050","bdr:MW2KG5015_1847","རབ་ཏུ་གནས་པའི་རྒྱན།"
"bdr:WA0RT1068","bdr:MW1KG13126_3069","ཕྱག་རྒྱ་བཞི་གཏན་ལ་དབབ་པ།"
"bdr:WA0RT1068","bdr:MW23703_2225","ཕྱག་རྒྱ་བཞི་གཏན་ལ་དབབ་པ།"
"bdr:WA0RT1068","bdr:MW22704_1865","ཕྱག་རྒྱ་བཞི་གཏན་ལ་དབབ་པ།"
"bdr:WA0RT1068","bdr:MW2KG5015_1865","ཕྱག་རྒྱ་བཞི་གཏན་ལ་དབབ་པ།"
"bdr:WA0RT1068","bdr:MW23702_1073","ཕྱག་རྒྱ་བཞི་གཏན་ལ་དབབ་པ།"
"bdr:WA0RT1068","bdr:MW1PD95844_1130","ཕྱག་རྒྱ་བཞི་གཏན་ལ་དབབ་པ།"
"bdr:WA0RT1123","bdr:MW1PD95844_1185","དངོས་པོ་སྦྱོང་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT1123","bdr:MW23703_2277","དངོས་པོ་སྦྱོང་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT1123","bdr:MW23702_1128","དངོས་པོ་སྤྱོད་ཞེས་བྱ་བ།"
"bdr:WA0RT1123","bdr:MW22704_1920","དངོས་པོ་སྤྱོད་ཞེས་བྱ་བ།"
"bdr:WA0RT1123","bdr:MW2KG5015_1920","དངོས་པོ་སྤྱོད་ཞེས་བྱ་བ།"
"bdr:WA0RT1123","bdr:MW1KG13126_3124","དངོས་པོ་སྤྱོད་ཞེས་བྱ་བ།"
"bdr:WA0RT1124","bdr:MW2KG5015_1921","ཚིགས་སུ་བཅད་པ་ཕྱེད་དང་ལྔ་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT1124","bdr:MW23702_1129","ཚིགས་སུ་བཅད་པ་ཕྱེད་དང་ལྔ་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT1124","bdr:MW22704_1921","ཚིགས་སུ་བཅད་པ་ཕྱེད་དང་ལྔ་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT1124","bdr:MW23703_2278","ཚིགས་སུ་བཅད་པ་ཕྱེད་དང་ལྔ་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT1124","bdr:MW1KG13126_3125","ཚིགས་སུ་བཅད་པ་ཕྱེད་དང་ལྔ་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT1124","bdr:MW1PD95844_1186","ཚིགས་སུ་བཅད་པ་ཕྱེད་དང་ལྔ་ཞེས་བྱ་བ།"
"bdr:WA0RT1200","bdr:MW2KG5015_1997","ཀླུ་སྒྲུབ་ཀྱི་གླུ།"
"bdr:WA0RT1200","bdr:MW1KG13126_3201","ཀླུ་སྒྲུབ་ཀྱི་གླུ།"
"bdr:WA0RT1200","bdr:MW23702_1205","ཀླུ་སྒྲུབ་ཀྱི་གླུ།"
"bdr:WA0RT1200","bdr:MW1PD95844_1275","ཀླུ་སྒྲུབ་ཀྱི་གླུ།"
"bdr:WA0RT1200","bdr:MW23703_2373","ཀླུ་སྒྲུབ་ཀྱི་གླུ།"
"bdr:WA0RT1200","bdr:MW22704_1997","ཀླུ་སྒྲུབ་ཀྱི་གླུ།"
"bdr:WA0RT1223","bdr:MW1PD95844_1284","རང་བཞིན་གྲུབ་པ་མེད་པའི་གཞིའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT1223","bdr:MW2KG5015_2020","རང་བཞིན་གྲུབ་མེད་པའི་གཞིའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT1223","bdr:MW1KG13126_3224","རང་བཞིན་གྲུབ་མེད་པའི་གཞིའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT1223","bdr:MW23702_1228","རང་བཞིན་གྲུབ་མེད་པའི་གཞིའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT1223","bdr:MW23703_2382","རང་བཞིན་གྲུབ་པ་མེད་པའི་གཞིའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT1223","bdr:MW22704_2020","རང་བཞིན་གྲུབ་མེད་པའི་གཞིའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT1306","bdr:MW22704_2103","རྡོ་རྗེ་ཐེག་པའི་སྤོམ་པོའི་ལྟུང་བ།"
"bdr:WA0RT1306","bdr:MW1PD95844_1384","རྡོ་རྗེ་ཐེག་པའི་སྦོམ་པོའི་ལྟུང་བ།"
"bdr:WA0RT1306","bdr:MW23703_2482","རྡོ་རྗེ་ཐེག་པའི་སྦོམ་པོའི་ལྟུང་བ།"
"bdr:WA0RT1306","bdr:MW1KG13126_3307","རྡོ་རྗེ་ཐེག་པའི་སྤོམ་པོའི་ལྟུང་བ།"
"bdr:WA0RT1306","bdr:MW2KG5015_2103","རྡོ་རྗེ་ཐེག་པའི་སྤོམ་པོའི་ལྟུང་བ།"
"bdr:WA0RT1306","bdr:MW23702_1311","རྡོ་རྗེ་ཐེག་པའི་སྦོམ་པོའི་ལྟུང་བ།"
"bdr:WA0RT1463","bdr:MW23702_1468","ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT1463","bdr:MW23703_2640","ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT1463","bdr:MW22704_2260","ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT1463","bdr:MW1PD95844_1546","ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT1463","bdr:MW1KG13126_3464","ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT1463","bdr:MW2KG5015_2260","ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT1499","bdr:MW22704_2296","འཕགས་པ་ལག་ན་རྡོ་རྗེ་གོས་སྔོན་པོ་ཅན་གྱི་ཆོ་ག་ཤེས་བྱ་བའི་གཟུངས་ཀྱི་འབྲེལ་པ།"
"bdr:WA0RT1499","bdr:MW1KG13126_3500","འཕགས་པ་ལག་ན་རྡོ་རྗེ་གོས་སྔོན་པོ་ཅན་གྱི་ཆོ་ག་ཞེས་བྱ་བའི་གཟུངས་ཀྱི་འགྲེལ་པ།"
"bdr:WA0RT1499","bdr:MW1PD95844_1582","འཕགས་པ་ལག་ན་རྡོ་རྗེ་གོས་སྔོན་པོ་ཅན་གྱི་ཆོ་ག་ཞེས་བྱ་བའི་གཟུངས་ཀྱི་འགྲེལ་པ།"
"bdr:WA0RT1499","bdr:MW23703_2675","འཕགས་པ་ལག་ན་རྡོ་རྗེ་གོས་སྔོན་པོ་ཅན་གྱི་ཆོ་ག་ཞེས་བྱ་བའི་གཟུངས་ཀྱི་འགྲེལ་པ།"
"bdr:WA0RT1499","bdr:MW23702_1504","འཕགས་པ་ལག་ན་རྡོ་རྗེ་གོས་སྔོན་པོ་ཅན་གྱི་ཆོ་ག་ཞེས་བྱ་བའི་གཟུངས་ཀྱི་འགྲེལ་པ།"
"bdr:WA0RT1499","bdr:MW2KG5015_2296","འཕགས་པ་ལག་ན་རྡོ་རྗེ་གོས་སྔོན་པོ་ཅན་གྱི་ཆོ་ག་ཤེས་བྱ་བའི་གཟུངས་ཀྱི་འབྲེལ་པ།"
"bdr:WA0RT1524","bdr:MW22704_2322","འཇམ་དཔལ་རྡོ་རྗེ་བློ་གྲོས་འཕེལ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT1524","bdr:MW23703_2701","འཇམ་དཔལ་རྡོ་རྗེ་བློ་གྲོས་འཕེལ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT1524","bdr:MW23702_1531","འཇམ་དཔལ་རྡོ་རྗེ་བློ་གྲོས་འཕེལ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT1524","bdr:MW1KG13126_3525","འཇམ་དཔལ་རྡོ་རྗེ་བློ་གྲོས་འཕེལ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT1524","bdr:MW1PD95844_1610","འཇམ་དཔལ་རྡོ་རྗེ་བློ་གྲོས་འཕེལ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT1524","bdr:MW2KG5015_2322","འཇམ་དཔལ་རྡོ་རྗེ་བློ་གྲོས་འཕེལ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT1555","bdr:MW2KG5015_2354","འཕགས་པ་འཇིག་རྟེན་དབང་ཕྱུག་གི་ཡི་གེ་དྲུག་པའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT1555","bdr:MW23703_2736A","འཕགས་པ་འཇིག་རྟེན་དབང་ཕྱུག་ཡི་གེ་དྲུག་པའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT1555","bdr:MW23702_1563","འཕགས་པ་འཇིག་རྟེན་དབང་ཕྱུག་གི་ཡི་གེ་དྲུག་པའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT1555","bdr:MW22704_2354","འཕགས་པ་འཇིག་རྟེན་དབང་ཕྱུག་གི་ཡི་གེ་དྲུག་པའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT1555","bdr:MW1PD95844_1649","འཕགས་པ་འཇིག་རྟེན་དབང་ཕྱུག་ཡི་གེ་དྲུག་པའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT1555","bdr:MW1KG13126_3556","འཕགས་པ་འཇིག་རྟེན་དབང་ཕྱུག་ཡི་གེ་དྲུག་པའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT1687","bdr:MW23702_1694","གོས་སྔོན་པོ་ཅན་གྱི་དངོས་གྲུབ་ཉེ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT1687","bdr:MW1KG13126_3688","གོས་སྔོན་པོ་ཅན་གྱི་དངོས་གྲུབ་ཉེ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT1687","bdr:MW22704_2484","གོས་སྔོན་པོ་ཅན་གྱི་དངོས་གྲུབ་ཉེ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT1687","bdr:MW1PD95844_1674","གོས་སྔོན་པོ་ཅན་གྱི་དངོས་གྲུབ་ཉེ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT1687","bdr:MW23703_2866","གོས་སྔོན་པོ་ཅན་གྱི་དངོས་གྲུབ་ཉེ་བ་ཞེས་བྱ་བ།"
